service_id,start_date,end_date,monday,tuesday,wednesday,thursday,friday,saturday,sunday
i-tr737_24,20260518,20260524,1,1,1,1,1,1,1
i-tr737_25,20260525,20260531,1,1,1,1,1,1,1
i-tr737_26,20260601,20260607,1,1,1,1,1,1,1
i-tr737_27,20260608,20260614,1,1,1,1,1,1,1
i-tr737_28,20260615,20260621,1,1,1,1,1,1,1
i-tr737_29,20260622,20260628,1,1,1,1,1,1,1
i-tr737_3,20251222,20251228,1,1,1,1,1,1,1
i-tr737_30,20260629,20260705,1,1,1,1,1,1,1
i-tr737_31,20260706,20260712,1,1,1,1,1,1,1
i-tr737_32,20260713,20260719,1,1,1,1,1,1,1
i-tr737_33,20260720,20260726,1,1,1,1,1,1,1
i-tr737_34,20260727,20260802,1,1,1,1,1,1,1
i-tr737_35,20260803,20260809,1,1,1,1,1,1,1
i-tr737_36,20260810,20260816,1,1,1,1,1,1,1
i-tr737_37,20260817,20260823,1,1,1,1,1,1,1
i-tr737_38,20260824,20260830,1,1,1,1,1,1,1
i-tr737_39,20260831,20260906,1,1,1,1,1,1,1
i-tr737_4,20251229,20260104,1,1,1,1,1,1,1
i-tr737_40,20260907,20260913,1,1,1,1,1,1,1
i-tr737_41,20260914,20260920,1,1,1,1,1,1,1
i-tr737_42,20260921,20260927,1,1,1,1,1,1,1
i-tr737_43,20260928,20261004,1,1,1,1,1,1,1
i-tr737_44,20261005,20261011,1,1,1,1,1,1,1
i-tr737_45,20261012,20261018,1,1,1,1,1,1,1
i-tr737_46,20261019,20261025,1,1,1,1,1,1,1
i-tr737_47,20261026,20261101,1,1,1,1,1,1,1
i-tr737_48,20261102,20261108,1,1,1,1,1,1,1
i-tr737_49,20261109,20261115,1,1,1,1,1,1,1
i-tr737_5,20260105,20260111,1,1,1,1,1,1,1
i-tr737_50,20261116,20261122,1,1,1,1,1,1,1
i-tr737_51,20261123,20261129,1,1,1,1,1,1,1
i-tr737_52,20261130,20261206,1,1,1,1,1,1,1
i-tr737_53,20261207,20261213,1,1,1,1,1,1,0
i-tr737_6,20260112,20260118,1,1,1,1,1,1,1
i-tr737_7,20260119,20260125,1,1,1,1,1,1,1
i-tr737_8,20260126,20260201,1,1,1,1,1,1,1
i-tr737_9,20260202,20260208,1,1,1,1,1,1,1
i-tr738_10,20260209,20260215,1,1,1,1,1,1,0
i-tr738_11,20260216,20260222,1,1,1,1,1,1,0
i-tr738_12,20260223,20260301,1,1,1,1,1,1,0
i-tr738_13,20260302,20260308,1,1,1,1,1,1,0
i-tr738_14,20260309,20260315,1,1,1,1,1,1,0
i-tr738_15,20260316,20260322,1,1,1,1,1,1,0
i-tr738_16,20260323,20260329,1,1,1,1,1,1,0
i-tr738_17,20260330,20260405,1,1,1,1,1,1,0
i-tr738_18,20260406,20260412,0,1,1,1,1,1,0
i-tr738_19,20260413,20260419,1,1,1,1,1,1,0
i-tr738_2,20251215,20251221,1,1,1,1,1,1,0
i-tr738_20,20260420,20260426,1,1,1,1,1,1,0
i-tr738_21,20260427,20260503,1,1,1,1,0,1,0
i-tr738_22,20260504,20260510,1,1,1,1,1,1,0
i-tr738_23,20260511,20260517,1,1,1,1,1,1,0
i-tr738_24,20260518,20260524,1,1,1,1,1,1,0
i-tr738_25,20260525,20260531,1,1,1,1,1,0,0
i-tr738_26,20260601,20260607,1,1,1,0,1,1,0
i-tr738_27,20260608,20260614,1,1,1,1,1,1,0
i-tr738_28,20260615,20260621,1,1,1,1,1,1,0
i-tr738_29,20260622,20260628,0,1,1,1,1,1,0
i-tr738_3,20251222,20251228,1,1,1,0,0,1,0
i-tr738_30,20260629,20260705,1,1,1,1,1,1,0
i-tr738_31,20260706,20260712,1,1,1,1,1,1,0
i-tr738_32,20260713,20260719,1,1,1,1,1,1,0
i-tr738_33,20260720,20260726,1,1,1,1,1,1,0
i-tr738_34,20260727,20260802,1,1,1,1,1,1,0
i-tr738_35,20260803,20260809,1,1,0,1,1,1,0
i-tr738_36,20260810,20260816,1,1,1,1,1,0,0
i-tr738_37,20260817,20260823,1,1,1,1,1,1,0
i-tr738_38,20260824,20260830,1,1,1,1,1,1,0
i-tr738_39,20260831,20260906,1,1,1,1,1,1,0
i-tr738_4,20251229,20260104,1,1,1,0,1,1,0
i-tr738_40,20260907,20260913,1,1,1,1,1,1,0
i-tr738_41,20260914,20260920,1,1,1,1,1,1,0
i-tr738_42,20260921,20260927,1,1,1,1,1,1,0
i-tr738_43,20260928,20261004,1,1,1,1,1,1,0
i-tr738_44,20261005,20261011,1,1,1,1,1,1,0
i-tr738_45,20261012,20261018,1,1,1,1,1,1,0
i-tr738_46,20261019,20261025,1,1,1,1,1,1,0
i-tr738_47,20261026,20261101,1,1,1,1,1,1,0
i-tr738_48,20261102,20261108,1,1,1,1,1,1,0
i-tr738_49,20261109,20261115,1,1,1,1,1,1,0
i-tr738_5,20260105,20260111,1,0,1,1,1,1,0
i-tr738_50,20261116,20261122,1,1,0,1,1,1,0
i-tr738_51,20261123,20261129,1,1,1,1,1,1,0
i-tr738_52,20261130,20261206,1,1,1,1,1,1,0
i-tr738_53,20261207,20261213,1,1,1,1,1,1,0
i-tr738_6,20260112,20260118,1,1,1,1,1,1,0
i-tr738_7,20260119,20260125,1,1,1,1,1,1,0
i-tr738_8,20260126,20260201,1,1,1,1,1,1,0
i-tr738_9,20260202,20260208,1,1,1,1,1,1,0
i-tr739_10,20260209,20260215,1,1,1,1,1,1,0
i-tr739_11,20260216,20260222,1,1,1,1,1,1,0
i-tr739_12,20260223,20260301,1,1,1,1,1,1,0
i-tr739_13,20260302,20260308,1,1,1,1,1,1,0
i-tr739_14,20260309,20260315,1,1,1,1,1,1,0
i-tr739_15,20260316,20260322,1,1,1,1,1,1,0
i-tr739_16,20260323,20260329,1,1,1,1,1,1,0
i-tr739_17,20260330,20260405,1,1,1,1,1,1,0
i-tr739_18,20260406,20260412,0,1,1,1,1,1,0
i-tr739_19,20260413,20260419,1,1,1,1,1,1,0
i-tr739_2,20251215,20251221,1,1,1,1,1,1,0
i-tr739_20,20260420,20260426,1,1,1,1,1,1,0
i-tr739_21,20260427,20260503,1,1,1,1,0,1,0
i-tr739_22,20260504,20260510,1,1,1,1,1,1,0
i-tr739_23,20260511,20260517,1,1,1,1,1,1,0
i-tr739_24,20260518,20260524,1,1,1,1,1,1,0
i-tr739_25,20260525,20260531,1,1,1,1,1,0,0
i-tr739_26,20260601,20260607,1,1,1,0,1,1,0
i-tr739_27,20260608,20260614,1,1,1,1,1,1,0
i-tr739_28,20260615,20260621,1,1,1,1,1,1,0
i-tr739_29,20260622,20260628,0,1,1,1,1,1,0
i-tr739_3,20251222,20251228,1,1,1,0,0,1,0
i-tr739_30,20260629,20260705,1,1,1,1,1,1,0
i-tr739_31,20260706,20260712,1,1,1,1,1,1,0
i-tr739_32,20260713,20260719,1,1,1,1,1,1,0
i-tr739_33,20260720,20260726,1,1,1,1,1,1,0
i-tr739_34,20260727,20260802,1,1,1,1,1,1,0
i-tr739_35,20260803,20260809,1,1,0,1,1,1,0
i-tr739_36,20260810,20260816,1,1,1,1,1,0,0
i-tr739_37,20260817,20260823,1,1,1,1,1,1,0
i-tr739_38,20260824,20260830,1,1,1,1,1,1,0
i-tr739_39,20260831,20260906,1,1,1,1,1,1,0
i-tr739_4,20251229,20260104,1,1,1,0,1,1,0
i-tr739_40,20260907,20260913,1,1,1,1,1,1,0
i-tr739_41,20260914,20260920,1,1,1,1,1,1,0
i-tr739_42,20260921,20260927,1,1,1,1,1,1,0
i-tr739_43,20260928,20261004,1,1,1,1,1,1,0
i-tr739_44,20261005,20261011,1,1,1,1,1,1,0
i-tr739_45,20261012,20261018,1,1,1,1,1,1,0
i-tr739_46,20261019,20261025,1,1,1,1,1,1,0
i-tr739_47,20261026,20261101,1,1,1,1,1,1,0
i-tr739_48,20261102,20261108,1,1,1,1,1,1,0
i-tr739_49,20261109,20261115,1,1,1,1,1,1,0
i-tr739_5,20260105,20260111,1,0,1,1,1,1,0
i-tr739_50,20261116,20261122,1,1,0,1,1,1,0
i-tr739_51,20261123,20261129,1,1,1,1,1,1,0
i-tr739_52,20261130,20261206,1,1,1,1,1,1,0
i-tr739_53,20261207,20261213,1,1,1,1,1,1,0
i-tr739_6,20260112,20260118,1,1,1,1,1,1,0
i-tr739_7,20260119,20260125,1,1,1,1,1,1,0
i-tr739_8,20260126,20260201,1,1,1,1,1,1,0
i-tr739_9,20260202,20260208,1,1,1,1,1,1,0
i-tr740_1,20251208,20251214,0,0,0,0,0,0,1
i-tr740_10,20260209,20260215,0,0,0,0,0,0,1
i-tr740_11,20260216,20260222,0,0,0,0,0,0,1
i-tr740_12,20260223,20260301,0,0,0,0,0,0,1
i-tr740_13,20260302,20260308,0,0,0,0,0,0,1
i-tr740_14,20260309,20260315,0,0,0,0,0,0,1
i-tr740_15,20260316,20260322,0,0,0,0,0,0,1
i-tr740_16,20260323,20260329,0,0,0,0,0,0,1
i-tr740_17,20260330,20260405,0,0,0,0,0,0,1
i-tr740_18,20260406,20260412,1,0,0,0,0,0,1
i-tr740_19,20260413,20260419,0,0,0,0,0,0,1
i-tr740_2,20251215,20251221,0,0,0,0,0,0,1
i-tr740_20,20260420,20260426,0,0,0,0,0,0,1
i-tr740_21,20260427,20260503,0,0,0,0,1,0,1
i-tr740_22,20260504,20260510,0,0,0,0,0,0,1
i-tr740_23,20260511,20260517,0,0,0,0,0,0,1
i-tr740_24,20260518,20260524,0,0,0,0,0,0,1
i-tr740_25,20260525,20260531,0,0,0,0,0,1,1
i-tr740_26,20260601,20260607,0,0,0,1,0,0,1
i-tr740_27,20260608,20260614,0,0,0,0,0,0,1
i-tr740_28,20260615,20260621,0,0,0,0,0,0,1
i-tr740_29,20260622,20260628,1,0,0,0,0,0,1
i-tr740_3,20251222,20251228,0,0,0,1,1,0,1
i-tr740_30,20260629,20260705,0,0,0,0,0,0,1
i-tr740_31,20260706,20260712,0,0,0,0,0,0,1
i-tr740_32,20260713,20260719,0,0,0,0,0,0,1
i-tr740_33,20260720,20260726,0,0,0,0,0,0,1
i-tr740_34,20260727,20260802,0,0,0,0,0,0,1
i-tr740_35,20260803,20260809,0,0,1,0,0,0,1
i-tr740_36,20260810,20260816,0,0,0,0,0,1,1
i-tr740_37,20260817,20260823,0,0,0,0,0,0,1
i-tr740_38,20260824,20260830,0,0,0,0,0,0,1
i-tr740_39,20260831,20260906,0,0,0,0,0,0,1
i-tr740_4,20251229,20260104,0,0,0,1,0,0,1
i-tr740_40,20260907,20260913,0,0,0,0,0,0,1
i-tr740_41,20260914,20260920,0,0,0,0,0,0,1
i-tr740_42,20260921,20260927,0,0,0,0,0,0,1
i-tr740_43,20260928,20261004,0,0,0,0,0,0,1
i-tr740_44,20261005,20261011,0,0,0,0,0,0,1
i-tr740_45,20261012,20261018,0,0,0,0,0,0,1
i-tr740_46,20261019,20261025,0,0,0,0,0,0,1
i-tr740_47,20261026,20261101,0,0,0,0,0,0,1
i-tr740_48,20261102,20261108,0,0,0,0,0,0,1
i-tr740_49,20261109,20261115,0,0,0,0,0,0,1
i-tr740_5,20260105,20260111,0,1,0,0,0,0,1
i-tr740_50,20261116,20261122,0,0,1,0,0,0,1
i-tr740_51,20261123,20261129,0,0,0,0,0,0,1
i-tr740_52,20261130,20261206,0,0,0,0,0,0,1
i-tr740_6,20260112,20260118,0,0,0,0,0,0,1
i-tr740_7,20260119,20260125,0,0,0,0,0,0,1
i-tr740_8,20260126,20260201,0,0,0,0,0,0,1
i-tr740_9,20260202,20260208,0,0,0,0,0,0,1
i-tr740cg_10,20260209,20260215,1,1,1,1,1,1,0
i-tr740cg_11,20260216,20260222,1,1,1,1,1,1,0
i-tr740cg_12,20260223,20260301,1,1,1,1,1,1,0
i-tr740cg_13,20260302,20260308,1,1,1,1,1,1,0
i-tr740cg_14,20260309,20260315,1,1,1,1,1,1,0
i-tr740cg_15,20260316,20260322,1,1,1,1,1,1,0
i-tr740cg_16,20260323,20260329,1,1,1,1,1,1,0
i-tr740cg_17,20260330,20260405,1,1,1,1,1,1,0
i-tr740cg_18,20260406,20260412,0,1,1,1,1,1,0
i-tr740cg_19,20260413,20260419,1,1,1,1,1,1,0
i-tr740cg_2,20251215,20251221,1,1,1,1,1,1,0
i-tr740cg_20,20260420,20260426,1,1,1,1,1,1,0
i-tr740cg_21,20260427,20260503,1,1,1,1,0,1,0
i-tr740cg_22,20260504,20260510,1,1,1,1,1,1,0
i-tr740cg_23,20260511,20260517,1,1,1,1,1,1,0
i-tr740cg_24,20260518,20260524,1,1,1,1,1,1,0
i-tr740cg_25,20260525,20260531,1,1,1,1,1,0,0
i-tr740cg_26,20260601,20260607,1,1,1,0,1,1,0
i-tr740cg_27,20260608,20260614,1,1,1,1,1,1,0
i-tr740cg_28,20260615,20260621,1,1,1,1,1,1,0
i-tr740cg_29,20260622,20260628,0,1,1,1,1,1,0
i-tr740cg_3,20251222,20251228,1,1,1,0,0,1,0
i-tr740cg_30,20260629,20260705,1,1,1,1,1,1,0
i-tr740cg_31,20260706,20260712,1,1,1,1,1,1,0
i-tr740cg_32,20260713,20260719,1,1,1,1,1,1,0
i-tr740cg_33,20260720,20260726,1,1,1,1,1,1,0
i-tr740cg_34,20260727,20260802,1,1,1,1,1,1,0
i-tr740cg_35,20260803,20260809,1,1,0,1,1,1,0
i-tr740cg_36,20260810,20260816,1,1,1,1,1,0,0
i-tr740cg_37,20260817,20260823,1,1,1,1,1,1,0
i-tr740cg_38,20260824,20260830,1,1,1,1,1,1,0
i-tr740cg_39,20260831,20260906,1,1,1,1,1,1,0
i-tr740cg_4,20251229,20260104,1,1,1,0,1,1,0
i-tr740cg_40,20260907,20260913,1,1,1,1,1,1,0
i-tr740cg_41,20260914,20260920,1,1,1,1,1,1,0
i-tr740cg_42,20260921,20260927,1,1,1,1,1,1,0
i-tr740cg_43,20260928,20261004,1,1,1,1,1,1,0
i-tr740cg_44,20261005,20261011,1,1,1,1,1,1,0
i-tr740cg_45,20261012,20261018,1,1,1,1,1,1,0
i-tr740cg_46,20261019,20261025,1,1,1,1,1,1,0
i-tr740cg_47,20261026,20261101,1,1,1,1,1,1,0
i-tr740cg_48,20261102,20261108,1,1,1,1,1,1,0
i-tr740cg_49,20261109,20261115,1,1,1,1,1,1,0
i-tr740cg_5,20260105,20260111,1,0,1,1,1,1,0
i-tr740cg_50,20261116,20261122,1,1,0,1,1,1,0
i-tr740cg_51,20261123,20261129,1,1,1,1,1,1,0
i-tr740cg_52,20261130,20261206,1,1,1,1,1,1,0
i-tr740cg_53,20261207,20261213,1,1,1,1,1,1,0
i-tr740cg_6,20260112,20260118,1,1,1,1,1,1,0
i-tr740cg_7,20260119,20260125,1,1,1,1,1,1,0
i-tr740cg_8,20260126,20260201,1,1,1,1,1,1,0
i-tr740cg_9,20260202,20260208,1,1,1,1,1,1,0
i-tr741_10,20260209,20260215,1,1,1,1,1,0,0
i-tr741_11,20260216,20260222,1,1,1,1,1,0,0
i-tr741_12,20260223,20260301,1,1,1,1,1,0,0
i-tr741_13,20260302,20260308,1,1,1,1,1,0,0
i-tr741_14,20260309,20260315,1,1,1,1,1,0,0
i-tr741_15,20260316,20260322,1,1,1,1,1,0,0
i-tr741_16,20260323,20260329,1,1,1,1,1,0,0
i-tr741_17,20260330,20260405,1,1,1,1,1,0,0
i-tr741_18,20260406,20260412,0,1,1,1,1,0,0
i-tr741_19,20260413,20260419,1,1,1,1,1,0,0
i-tr741_2,20251215,20251221,1,1,1,1,1,0,0
i-tr741_20,20260420,20260426,1,1,1,1,1,0,0
i-tr741_21,20260427,20260503,1,1,1,1,0,0,0
i-tr741_22,20260504,20260510,1,1,1,1,1,0,0
i-tr741_23,20260511,20260517,1,1,1,1,1,0,0
i-tr741_24,20260518,20260524,1,1,1,1,1,0,0
i-tr741_25,20260525,20260531,1,1,1,1,1,0,0
i-tr741_26,20260601,20260607,1,1,1,0,1,0,0
i-tr741_27,20260608,20260614,1,1,1,1,1,0,0
i-tr741_28,20260615,20260621,1,1,1,1,1,0,0
i-tr741_29,20260622,20260628,0,1,1,1,1,0,0
i-tr741_3,20251222,20251228,1,1,1,0,0,0,0
i-tr741_30,20260629,20260705,1,1,1,1,1,0,0
i-tr741_31,20260706,20260712,1,1,1,1,1,0,0
i-tr741_32,20260713,20260719,1,1,1,1,1,0,0
i-tr741_33,20260720,20260726,1,1,1,1,1,0,0
i-tr741_34,20260727,20260802,1,1,1,1,1,0,0
i-tr741_35,20260803,20260809,1,1,0,1,1,0,0
i-tr741_36,20260810,20260816,1,1,1,1,1,0,0
i-tr741_37,20260817,20260823,1,1,1,1,1,0,0
i-tr741_38,20260824,20260830,1,1,1,1,1,0,0
i-tr741_39,20260831,20260906,1,1,1,1,1,0,0
i-tr741_4,20251229,20260104,1,1,1,0,1,0,0
i-tr741_40,20260907,20260913,1,1,1,1,1,0,0
i-tr741_41,20260914,20260920,1,1,1,1,1,0,0
i-tr741_42,20260921,20260927,1,1,1,1,1,0,0
i-tr741_43,20260928,20261004,1,1,1,1,1,0,0
i-tr741_44,20261005,20261011,1,1,1,1,1,0,0
i-tr741_45,20261012,20261018,1,1,1,1,1,0,0
i-tr741_46,20261019,20261025,1,1,1,1,1,0,0
i-tr741_47,20261026,20261101,1,1,1,1,1,0,0
i-tr741_48,20261102,20261108,1,1,1,1,1,0,0
i-tr741_49,20261109,20261115,1,1,1,1,1,0,0
i-tr741_5,20260105,20260111,1,0,1,1,1,0,0
i-tr741_50,20261116,20261122,1,1,0,1,1,0,0
i-tr741_51,20261123,20261129,1,1,1,1,1,0,0
i-tr741_52,20261130,20261206,1,1,1,1,1,0,0
i-tr741_53,20261207,20261213,1,1,1,1,1,0,0
i-tr741_6,20260112,20260118,1,1,1,1,1,0,0
i-tr741_7,20260119,20260125,1,1,1,1,1,0,0
i-tr741_8,20260126,20260201,1,1,1,1,1,0,0
i-tr741_9,20260202,20260208,1,1,1,1,1,0,0
i-tr742_10,20260209,20260215,1,1,1,1,1,1,0
i-tr742_11,20260216,20260222,1,1,1,1,1,1,0
i-tr742_12,20260223,20260301,1,1,1,1,1,1,0
i-tr742_13,20260302,20260308,1,1,1,1,1,1,0
i-tr742_14,20260309,20260315,1,1,1,1,1,1,0
i-tr742_15,20260316,20260322,1,1,1,1,1,1,0
i-tr742_16,20260323,20260329,1,1,1,1,1,1,0
i-tr742_17,20260330,20260405,1,1,1,1,1,1,0
i-tr742_18,20260406,20260412,0,1,1,1,1,1,0
i-tr742_19,20260413,20260419,1,1,1,1,1,1,0
i-tr742_2,20251215,20251221,1,1,1,1,1,1,0
i-tr742_20,20260420,20260426,1,1,1,1,1,1,0
i-tr742_21,20260427,20260503,1,1,1,1,0,1,0
i-tr742_22,20260504,20260510,1,1,1,1,1,1,0
i-tr742_23,20260511,20260517,1,1,1,1,1,1,0
i-tr742_24,20260518,20260524,1,1,1,1,1,1,0
i-tr742_25,20260525,20260531,1,1,1,1,1,0,0
i-tr742_26,20260601,20260607,1,1,1,0,1,1,0
i-tr742_27,20260608,20260614,1,1,1,1,1,1,0
i-tr742_28,20260615,20260621,1,1,1,1,1,1,0
i-tr742_29,20260622,20260628,0,1,1,1,1,1,0
i-tr742_3,20251222,20251228,1,1,1,0,0,1,0
i-tr742_30,20260629,20260705,1,1,1,1,1,1,0
i-tr742_31,20260706,20260712,1,1,1,1,1,1,0
i-tr742_32,20260713,20260719,1,1,1,1,1,1,0
i-tr742_33,20260720,20260726,1,1,1,1,1,1,0
i-tr742_34,20260727,20260802,1,1,1,1,1,1,0
i-tr742_35,20260803,20260809,1,1,0,1,1,1,0
i-tr742_36,20260810,20260816,1,1,1,1,1,0,0
i-tr742_37,20260817,20260823,1,1,1,1,1,1,0
i-tr742_38,20260824,20260830,1,1,1,1,1,1,0
i-tr742_39,20260831,20260906,1,1,1,1,1,1,0
i-tr742_4,20251229,20260104,1,1,1,0,1,1,0
i-tr742_40,20260907,20260913,1,1,1,1,1,1,0
i-tr742_41,20260914,20260920,1,1,1,1,1,1,0
i-tr742_42,20260921,20260927,1,1,1,1,1,1,0
i-tr742_43,20260928,20261004,1,1,1,1,1,1,0
i-tr742_44,20261005,20261011,1,1,1,1,1,1,0
i-tr742_45,20261012,20261018,1,1,1,1,1,1,0
i-tr742_46,20261019,20261025,1,1,1,1,1,1,0
i-tr742_47,20261026,20261101,1,1,1,1,1,1,0
i-tr742_48,20261102,20261108,1,1,1,1,1,1,0
i-tr742_49,20261109,20261115,1,1,1,1,1,1,0
i-tr742_5,20260105,20260111,1,0,1,1,1,1,0
i-tr742_50,20261116,20261122,1,1,0,1,1,1,0
i-tr742_51,20261123,20261129,1,1,1,1,1,1,0
i-tr742_52,20261130,20261206,1,1,1,1,1,1,0
i-tr742_53,20261207,20261213,1,1,1,1,1,1,0
i-tr742_6,20260112,20260118,1,1,1,1,1,1,0
i-tr742_7,20260119,20260125,1,1,1,1,1,1,0
i-tr742_8,20260126,20260201,1,1,1,1,1,1,0
i-tr742_9,20260202,20260208,1,1,1,1,1,1,0
i-tr743_1,20251208,20251214,0,0,0,0,0,0,1
i-tr743_10,20260209,20260215,1,1,1,1,1,1,1
i-tr743_11,20260216,20260222,1,1,1,1,1,1,1
i-tr743_12,20260223,20260301,1,1,1,1,1,1,1
i-tr743_13,20260302,20260308,1,1,1,1,1,1,1
i-tr743_14,20260309,20260315,1,1,1,1,1,1,1
i-tr743_15,20260316,20260322,1,1,1,1,1,1,1
i-tr743_16,20260323,20260329,1,1,1,1,1,1,1
i-tr743_17,20260330,20260405,1,1,1,1,1,1,1
i-tr743_18,20260406,20260412,1,1,1,1,1,1,1
i-tr743_19,20260413,20260419,1,1,1,1,1,1,1
i-tr743_2,20251215,20251221,1,1,1,1,1,1,1
i-tr743_20,20260420,20260426,1,1,1,1,1,1,1
i-tr743_21,20260427,20260503,1,1,1,1,1,1,1
i-tr743_22,20260504,20260510,1,1,1,1,1,1,1
i-tr743_23,20260511,20260517,1,1,1,1,1,1,1
i-tr743_24,20260518,20260524,1,1,1,1,1,1,1
i-tr743_25,20260525,20260531,1,1,1,1,1,1,1
i-tr743_26,20260601,20260607,1,1,1,1,1,1,1
i-tr743_27,20260608,20260614,1,1,1,1,1,1,1
i-tr743_28,20260615,20260621,1,1,1,1,1,1,1
i-tr743_29,20260622,20260628,1,1,1,1,1,1,1
i-tr743_3,20251222,20251228,1,1,1,1,1,1,1
i-tr743_30,20260629,20260705,1,1,1,1,1,1,1
i-tr743_31,20260706,20260712,1,1,1,1,1,1,1
i-tr743_32,20260713,20260719,1,1,1,1,1,1,1
i-tr743_33,20260720,20260726,1,1,1,1,1,1,1
i-tr743_34,20260727,20260802,1,1,1,1,1,1,1
i-tr743_35,20260803,20260809,1,1,1,1,1,1,1
i-tr743_36,20260810,20260816,1,1,1,1,1,1,1
i-tr743_37,20260817,20260823,1,1,1,1,1,1,1
i-tr743_38,20260824,20260830,1,1,1,1,1,1,1
i-tr743_39,20260831,20260906,1,1,1,1,1,1,1
i-tr743_4,20251229,20260104,1,1,1,1,1,1,1
i-tr743_40,20260907,20260913,1,1,1,1,1,1,1
i-tr743_41,20260914,20260920,1,1,1,1,1,1,1
i-tr743_42,20260921,20260927,1,1,1,1,1,1,1
i-tr743_43,20260928,20261004,1,1,1,1,1,1,1
i-tr743_44,20261005,20261011,1,1,1,1,1,1,1
i-tr743_45,20261012,20261018,1,1,1,1,1,1,1
i-tr743_46,20261019,20261025,1,1,1,1,1,1,1
i-tr743_47,20261026,20261101,1,1,1,1,1,1,1
i-tr743_48,20261102,20261108,1,1,1,1,1,1,1
i-tr743_49,20261109,20261115,1,1,1,1,1,1,1
i-tr743_5,20260105,20260111,1,1,1,1,1,1,1
i-tr743_50,20261116,20261122,1,1,1,1,1,1,1
i-tr743_51,20261123,20261129,1,1,1,1,1,1,1
i-tr743_52,20261130,20261206,1,1,1,1,1,1,1
i-tr743_53,20261207,20261213,1,1,1,1,1,1,0
i-tr743_6,20260112,20260118,1,1,1,1,1,1,1
i-tr743_7,20260119,20260125,1,1,1,1,1,1,1
i-tr743_8,20260126,20260201,1,1,1,1,1,1,1
i-tr743_9,20260202,20260208,1,1,1,1,1,1,1
i-tr744_1,20251208,20251214,0,0,0,0,0,0,1
i-tr744_10,20260209,20260215,0,0,0,0,0,0,1
i-tr744_11,20260216,20260222,0,0,0,0,0,0,1
i-tr744_12,20260223,20260301,0,0,0,0,0,0,1
i-tr744_13,20260302,20260308,0,0,0,0,0,0,1
i-tr744_14,20260309,20260315,0,0,0,0,0,0,1
i-tr744_15,20260316,20260322,0,0,0,0,0,0,1
i-tr744_16,20260323,20260329,0,0,0,0,0,0,1
i-tr744_17,20260330,20260405,0,0,0,0,0,0,1
i-tr744_18,20260406,20260412,1,0,0,0,0,0,1
i-tr744_19,20260413,20260419,0,0,0,0,0,0,1
i-tr744_2,20251215,20251221,0,0,0,0,0,0,1
i-tr744_20,20260420,20260426,0,0,0,0,0,0,1
i-tr744_21,20260427,20260503,0,0,0,0,1,0,1
i-tr744_22,20260504,20260510,0,0,0,0,0,0,1
i-tr744_23,20260511,20260517,0,0,0,0,0,0,1
i-tr744_24,20260518,20260524,0,0,0,0,0,0,1
i-tr744_25,20260525,20260531,0,0,0,0,0,0,1
i-tr744_26,20260601,20260607,0,0,0,1,0,0,1
i-tr744_27,20260608,20260614,0,0,0,0,0,0,1
i-tr744_28,20260615,20260621,0,0,0,0,0,0,1
i-tr744_29,20260622,20260628,1,0,0,0,0,0,1
i-tr744_3,20251222,20251228,0,0,0,1,1,0,1
i-tr744_30,20260629,20260705,0,0,0,0,0,0,1
i-tr744_31,20260706,20260712,0,0,0,0,0,0,1
i-tr744_32,20260713,20260719,0,0,0,0,0,0,1
i-tr744_33,20260720,20260726,0,0,0,0,0,0,1
i-tr744_34,20260727,20260802,0,0,0,0,0,0,1
i-tr744_35,20260803,20260809,0,0,1,0,0,0,1
i-tr744_36,20260810,20260816,0,0,0,0,0,0,1
i-tr744_37,20260817,20260823,0,0,0,0,0,0,1
i-tr744_38,20260824,20260830,0,0,0,0,0,0,1
i-tr744_39,20260831,20260906,0,0,0,0,0,0,1
i-tr744_4,20251229,20260104,0,0,0,1,0,0,1
i-tr744_40,20260907,20260913,0,0,0,0,0,0,1
i-tr744_41,20260914,20260920,0,0,0,0,0,0,1
i-tr744_42,20260921,20260927,0,0,0,0,0,0,1
i-tr744_43,20260928,20261004,0,0,0,0,0,0,1
i-tr744_44,20261005,20261011,0,0,0,0,0,0,1
i-tr744_45,20261012,20261018,0,0,0,0,0,0,1
i-tr744_46,20261019,20261025,0,0,0,0,0,0,1
i-tr744_47,20261026,20261101,0,0,0,0,0,0,1
i-tr744_48,20261102,20261108,0,0,0,0,0,0,1
i-tr744_49,20261109,20261115,0,0,0,0,0,0,1
i-tr744_5,20260105,20260111,0,1,0,0,0,0,1
i-tr744_50,20261116,20261122,0,0,1,0,0,0,1
i-tr744_51,20261123,20261129,0,0,0,0,0,0,1
i-tr744_52,20261130,20261206,0,0,0,0,0,0,1
i-tr744_6,20260112,20260118,0,0,0,0,0,0,1
i-tr744_7,20260119,20260125,0,0,0,0,0,0,1
i-tr744_8,20260126,20260201,0,0,0,0,0,0,1
i-tr744_9,20260202,20260208,0,0,0,0,0,0,1
i-tr744ch_10,20260209,20260215,1,1,1,1,1,0,0
i-tr744ch_11,20260216,20260222,1,1,1,1,1,0,0
i-tr744ch_12,20260223,20260301,1,1,1,1,1,0,0
i-tr744ch_13,20260302,20260308,1,1,1,1,1,0,0
i-tr744ch_14,20260309,20260315,1,1,1,1,1,0,0
i-tr744ch_15,20260316,20260322,1,1,1,1,1,0,0
i-tr744ch_16,20260323,20260329,1,1,1,1,1,0,0
